latitude,longitude,nearest_airport_distance
37.8044557,-122.2713562,544.958181102615
44.4669941,-73.1709603,1505.71442091604
43.6529206,-79.3849007,149.34100367284
33.7038145,-117.9627348,3819.4736286513
47.0263876,-122.8072256,4016.14687839991
35.388951,-119.0963359,6119.02577641726
27.7522487,-98.0697248,4404.03996618469
33.937672,-118.1654425,12522.1168297876
40.849158,-73.2585629,3845.67735350814
28.0683496,-80.5603302,9184.18140947703
41.5051613,-81.6934445,237.810632039706
27.3364347,-82.5306526,6971.02610732726
33.8901036,-84.1429718,14785.2202945869
39.7683331,-86.1583501,594.854568377451
38.7890522,-77.1870367,3013.10750621976
27.4724175,-82.563375,8619.4081611316
36.8529841,-75.9774182,6154.7246252972
42.7337712,-84.5553804,5138.04159850625
40.1672117,-105.1019286,17721.1529425567
36.1662859,-115.1492249,563.251768706557
34.019657,-118.4875489,3399.86793293442
33.8126059,-84.6343782,11097.1460037007
40.103196,-75.15155335,6234.40164813442
36.2139814,-83.2948922,59058.9749513464
45.5202471,-122.6741948,995.327296095545
33.4946353,-117.147366,9026.6455194026
42.3604823,-71.0595677,548.051504653827
42.0028761,-71.5147838,9339.50387850169
39.1014537,-84.5124601,2327.57175251878
43.1089442,-79.0636192,15.8472792924921
33.94385375,-83.39728979,6576.77146285385
40.7959335,-74.3148712,7940.96731492281
37.1924594,-77.3677407,7780.08033569077
34.0007493,-81.0343312,912.955815730519
36.0103562,-84.2696448,33318.4644981581
36.095972,-79.2669619,19441.5326647323
42.2528772,-71.0022704,2275.50968506992
42.5464828,-71.1736668,12730.5114375648
42.6334247,-71.3161717,18327.3590397209
42.7653662,-71.4675659,4266.58660354356
42.2667587,-72.0828544,17065.0047067743
43.1756235,-76.1193677,7249.87975474093
43.1756235,-76.1193677,7249.87975474093
43.1756235,-76.1193677,7249.87975474093
47.4938343,-121.786249,32324.3486292433
30.2711286,-97.7436994,4699.11165741495
36.1622296,-86.774353,40.7402244164834
45.4871723,-122.8037803,10945.9245581834
37.7522749,-86.8136004,31119.5654524153
34.1206564,-84.0043512,16334.1857335193
33.6170092,-117.92944,8666.56261104438
33.6170092,-117.92944,8666.56261104438
39.5214373,-85.7769237,30662.4386653422
43.44661,-96.8360339,16879.1871451298
31.802096,-98.1897588,15654.1760408778
41.7108662,-87.758108,1260.34248694632
38.2542376,-85.7594069,8863.19811639198
40.7670126,-111.8904307,7755.94208552813
34.0966764,-117.7197784,3367.13477956178
43.3073766,-115.5411026,24881.0010677113
40.64530975,-73.95502293,4073.82508270913
40.7670126,-111.8904307,7755.94208552813
41.0167508,-75.897143,8863.92509761405
40.2663107,-76.8861121,775.764950016315
29.9185432,-91.0533995,69045.946480336
42.9783924,-78.7997615,6934.60417582511
40.1378499,-79.8981034,24260.0772255601
49.2445,-122.9727169,9713.53214798838
29.8946952,-81.3145394,7582.86826434454
43.447436,-79.6666719,1538.60966106533
35.0886963,-92.442101,29546.6052100163
39.0992752,-76.848306,7835.15548862994
33.4707348,-82.5045955,6656.51830506851
39.9622601,-83.0007064,10098.1525263804
27.4724175,-82.563375,8619.4081611316
40.849158,-73.2585629,3845.67735350814
41.8228378,-87.8480849,4660.36138176304
32.9659028,-108.5767196,53799.1272603497
43.4704014,-89.7437843,6200.55053369748
30.625503,-89.14462969,25319.9051438393
41.6828074,-88.3514595,18531.7380752888
44.8409548,-122.8709242,12914.1350308069
40.385549,-105.0443612,7898.83991315116
35.2270869,-80.8431267,2438.48237402901
45.571907,-88.9028919,44466.3374106039
33.3254635,-83.6868558,32316.3768721829
42.4500967,-73.2453784,15767.9396420902
31.4170488,-108.9297734,55386.173711746
36.0317472,-84.0279676,15797.786518701
33.7825194,-117.2286477,11284.0044226134
32.7174209,-117.1627713,549.50806910234
36.1662859,-115.1492249,563.251768706557
40.820312,-87.9778179,7734.00094559997
43.037725,-80.8821099,386.37760194147
42.9632405,-85.6678638,14968.8524633583
36.9208854,-89.3506309,18954.4479428417
41.0799898,-85.1386014,880.126657027693
34.0537585,-116.596724,26282.2862094485
39.5137752,-121.5563589,40634.6946854688
38.8585777,-104.917873,19703.0692035053
35.5067259,-97.7625385,10896.9143008946
43.6963371,-98.572246,43802.3377155156
40.5599163,-74.5516572,11366.1894972137
64.837845,-147.7166749,4859.96156383773
40.1045549,-74.9512789,4790.02336282451
36.1556805,-95.9929112,10550.4766613341
42.1306522,-71.5411746,18568.3178650189
32.373972,-86.1613859,14406.7095565381
25.800431,-80.2632189,1285.44639192847
44.553292,-74.9398039,43227.003987257
40.125222,-87.6304613,8744.25502150497
36.1913172,-115.3018605,9926.37407954074
38.7126151,-75.909936,17163.7348964819
35.8892969,-106.3206589,4777.87903611453
35.0841034,-106.650985,366.959519294244
37.2753739,-107.8799421,17743.0680854344
38.1527685,-107.7617262,25592.4942673776
20.872684,-156.6762728,837.08905974268
41.0602888,-111.9661494,7119.46270658723
35.4729886,-97.5170535,11689.6935268852
40.2975185,-111.6944684,9049.00769876201
34.8283825,-86.91713365,19727.1978957231
38.0181745,-121.8901231,14977.006541484
41.7605849,-88.3200714,13515.9092740635
43.910755,-78.6803049,16992.2694235232
39.6528509,-78.7624713,465.073619450095
40.1983958,-83.0101842,14243.1891845603
33.78538945,-118.1580492,3639.99276276355
36.0864996,-82.3142993,34126.6442666967
33.1506744,-96.8236115,20303.3963293389
44.661517,-84.7146369,33764.5955294543
34.3076252,-118.4492147,6327.19484156941
44.5520105,-69.631712,28928.3362471951
42.4184296,-71.1061638,3503.62445089573
47.1273723,-118.379975,71701.6196566947
33.6783336,-118.0000165,7718.27090353988
44.8011821,-68.7778137,4031.79380100369
43.158679,-76.3327099,16125.3546049853
38.7071247,-121.281061,4793.67587400186
44.086105,-70.3207399,5137.70744451403
40.5863563,-122.3916753,11992.6998614076
32.7876012,-79.9402727,1717.52373809598
36.9225615,-121.8517848,5689.12880844008
35.2429175,-81.0372969,9150.43446896742
37.8389595,-94.3549186,31339.6989263635
31.9678731,-110.2945759,42489.9418023034
42.1250995,-71.1022711,9325.67205014841
46.8700801,-113.9952795,8916.28162140325
45.2629088,-122.6925982,6315.34770938062
43.1329504,-115.6911974,3201.80547723243
41.6528995,-70.28281,656.95528928507
48.0632865,-114.0726133,2517.91198133359
39.6292788,-75.6582627,7067.44950716136
42.9132581,-85.7057034,15347.5180436446
51.7970889,-114.6393203,3790.9666533011
48.4107966,-114.3346264,12588.7979954567
30.3180152,-86.1312568,32558.5031025943
29.584395,-98.9489192,33377.4920429883
42.4775364,-83.0277,7746.5208852267
33.6864432,-117.1770436,13283.3163696147
47.6691967,-117.1966686,9589.21184506079
39.2908816,-76.6107589,1230.38799025604
44.6706157,-70.1511728,48038.6637963933
39.4940064,-74.4570946,11087.6594610307
40.1950775,-75.0889314,2476.42607471259
42.2417669,-70.8897675,9801.13472886613
33.4709714,-81.9748428,6015.33048858476
43.9747774,-84.3873234,7039.32315182578
38.7389846,-77.5536742,3856.99981644951
43.255205,-79.8682019,1849.07551538873
35.9603948,-83.921026,4263.95700889154
34.065846,-117.6484303,4509.53210011204
25.800431,-80.2632189,1285.44639192847
37.7249296,-122.1560767,3861.46645724922
39.1802516,-83.6304343,30885.4343422301
27.4724175,-82.563375,8619.4081611316
36.5876538,-75.8840898,29169.2143981557
39.9242266,-83.8088171,9719.5707546655
40.4416941,-79.990086,523.874027225495
39.2931174,-83.9888204,22622.8111935607
39.1548404,-74.689779,24938.9116890922
39.2931174,-83.9888204,22622.8111935607
39.2776156,-74.5746,13719.8762015672
38.8106075,-90.6998476,17045.6707552524
22.074286,-159.3207479,11102.1872661417
29.8826436,-97.9405827,7571.16744841858
36.097082,-80.4192219,18198.0836670276
34.9416383,-118.9301003,48452.1658307427
43.59622635,-70.33005558,5808.78844924294
44.9391565,-123.0331209,869.024502690627
47.001587,-114.4734549,30569.4978581497
39.0275659,-83.9196519,16527.901635501
41.9822921,-79.3408606,20241.007538448
34.9342548,-88.5222701,77549.5078345624
43.267206,-73.5847089,8494.01261527715
39.126735,-82.9854552,34032.4310165287
39.7589478,-84.1916068,14357.0833564816
34.0351727,-77.8935965,20476.5211072826
47.1714085,-122.5163999,4840.99975723971
29.584395,-98.9489192,33377.4920429883
34.2257282,-77.9447106,6321.63683986244
34.6990505,-76.7402107,25880.8367716292
36.0625843,-94.1574327,6499.86172473716
38.7584091,-83.0290643,18225.8505169508
33.9968399,-77.907208,17219.7995739105
44.10118085,-123.1523837,5431.1798792866
44.10118085,-123.1523837,5431.1798792866
42.4351249,-96.8792568,40828.064931726
36.8524545,-121.401602,4607.9470141722
34.6779399,-76.9507761,25633.5003683996
38.8903961,-77.0841584,4236.61350958746
52.1303794,-106.6605123,5245.88582941961
42.5750883,-71.9981329,19744.6422621623
42.786873,-73.07845031,49590.3838827844
44.550356,-69.1211699,36835.9685999538
42.4030865,-86.2736406,5961.42712934225
42.4030865,-86.2736406,5961.42712934225
30.7918613,-83.7898867,15018.7506007616
27.4724175,-82.563375,8619.4081611316
38.8339578,-104.8253484,11231.4716324178
61.2163129,-149.8948522,642.000393862294
36.7295295,-119.7088612,5258.8489530593
38.2097987,-84.2529868,29294.8858250161
43.8734979,-116.4993011,40964.7553611004
41.9141984,-88.3086976,3613.78961160472
41.0167508,-75.897143,8863.92509761405
39.7793976,-84.1246357,8345.3644743278
30.2711286,-97.7436994,4699.11165741495
43.2345292,-70.8095017,11170.0535901901
42.6987024,-71.1350574,2269.42242862176
34.0543942,-118.2439408,921.454389839066
32.0835407,-81.0998341,312.378351661891
39.9174732,-104.905461,15518.2497722769
50.1443787,-101.6690593,61352.372878915
41.8119602,-79.2654451,38013.9395944673
34.2114655,-89.038265,25488.9902861093
35.2270869,-80.8431267,2438.48237402901
43.408041,-73.2595829,28454.9961233895
46.3257496,-90.6606626,46405.8386948138
43.7327624,-88.7842766,24172.9908159025
45.4210328,-75.6900218,1430.73531027311
41.0189863,-73.7981883,2459.51575533905
42.988576,-81.2466429,743.432108836583
39.0490111,-95.6775556,1124.98485673793
50.1456208,-96.8788002,14801.7883355454
37.9410341,-121.9357924,11937.4810148087
33.27906,-116.3905559,6849.63963652165
42.9832214,-77.3089607,31525.8983556284
61.2163129,-149.8948522,642.000393862294
40.742551,-84.1052255,373.045052096439
38.9386291,-98.59432151,20242.7407585797
42.6511674,-73.7549679,1572.33818450575
47.0034291,-123.4087691,32352.8806679557
43.0821793,-73.7853914,7058.60144506394
26.1947962,-98.1836215,5885.26202527486
32.2217422,-110.9264758,7388.36839812787
36.4078388,-90.5798335,46687.6338806024
32.255758,-80.7134411,3799.73408981363
52.8752336,-118.082429,206.44094338868
32.255758,-80.7134411,3799.73408981363
32.255758,-80.7134411,3799.73408981363
39.8812236,-75.3237992,1210.88423951142
44.5665975,-93.3361402,30548.550510398
35.8156121,-101.9104354,48368.2543587624
39.7439405,-84.63662,17707.4908523115
44.9391565,-123.0331209,869.024502690627
43.074761,-89.3837612,8167.94812528275
45.7813532,-122.5337432,20709.2987287235
36.0584021,-90.4973285,28589.6364379729
35.0841034,-106.650985,366.959519294244
47.248404,-122.4616679,3181.13151291239
33.451278,-79.560897,27285.574965261
45.3974065,-122.2614547,20123.2240021469
37.6922361,-97.3375447,9648.81084073267
44.9772995,-93.2654691,1143.4842203545
32.1131814,-103.1935126,37140.8236863025
47.3075369,-122.2301807,16076.9742602215
44.9504037,-93.1015025,1247.34434641917
34.2367621,-84.490762,10506.3392198611
35.0841034,-106.650985,366.959519294244
35.326829,-78.6761279,32136.3696263108
35.0529931,-78.8787057,594.467490371472
35.7803977,-78.6390988,742.830122818917
35.9940329,-78.8986189,811.760626946402
35.9803097,-78.5103426,25834.0663549714
35.7803977,-78.6390988,742.830122818917
36.095972,-79.2669619,19441.5326647323
34.3916641,-118.5425859,6238.4522007906
34.4358295,-119.8276388,1560.85162423553
41.9898955,-118.6343403,136288.231285548
34.6927518,-76.8561616,23279.4662686614
28.1477885,-82.77740857,19133.990002053
40.2716575,-80.6291158,10858.6431880061
34.5023029,-97.9578128,3500.83076651706
40.7341804,-92.8740875,54807.6363838093
34.8269276,-82.5817052,20263.4757497054
40.9609315,-73.9901382,7731.76962430586
36.1028596,-78.2787228,36543.671057541
40.9689871,-73.7126299,3304.59838940948
39.8271755,-75.1235891,3353.69727170079
39.8067455,-84.01023318,3903.45235725325
39.8067455,-84.01023318,3903.45235725325
39.7589478,-84.1916068,14357.0833564816
43.7407105,-117.0716803,31488.0220563646
43.0481221,-76.1474243,3637.08359876358
41.6024068,-71.2503156,8164.64560178708
37.4635519,-122.4285861,8467.88303787777
37.6142165,-88.7081132,30953.0102836093
34.1033192,-117.5751734,5780.72619184223
41.6028116,-87.7439383,7525.39828515895
34.1206564,-84.0043512,16334.1857335193
33.9926098,-83.7201709,4989.65636765977
33.9926098,-83.7201709,4989.65636765977
40.6938609,-89.5891007,696.756064499012
41.928781,-74.0023699,4311.80903650765
43.5480465,-72.5944538,23627.9943083728
28.8554434,-98.5316313,53929.0091376521
42.6511674,-73.7549679,1572.33818450575
34.06053,-117.4018939,7929.38748856877
39.2574114,-76.5236744,8935.62288252767
40.8656515,-75.2065676,11290.5947945947
40.8656515,-75.2065676,11290.5947945947
35.7079146,-79.8136445,9437.86003080442
32.2217422,-110.9264758,7388.36839812787
36.8130233,-117.765987,81507.3474745495
44.1057973,-94.2188493,27215.117271227
37.9317766,-121.6960265,13049.4196395546
31.470271,-82.1076619,23312.9465558787
43.61656,-116.2008349,6075.22246594144
36.0345159,-89.385628,50890.8270305068
46.2395793,-119.1005656,3136.14808366026
36.2297936,-93.1076764,5502.93034403246
37.104153,-113.5841312,9995.06747240738
42.9081286,-81.4209221,16422.0450671954
35.6869996,-105.9377996,15735.1667736218
45.1002449,-91.4886209,26100.6225265555
45.1002449,-91.4886209,26100.6225265555
45.1002449,-91.4886209,26100.6225265555
38.1880936,-77.674175,20731.3281328399
39.599472,-75.2623787,13249.9335633002
40.3027675,-79.99750309,8103.12352452704
44.421406,-84.1166669,44633.3282332828
39.8219895,-121.6106544,21357.7981890193
43.2122851,-77.4299938,15442.5711801906
35.9803097,-78.5103426,25834.0663549714
29.1831247,-94.9729395,14255.6517450326
43.9280142,-80.1042398,26216.4719740883
40.2910385,-79.93514465,7065.92048226879
39.0045544,-76.8755281,3153.82349534542
32.7599475,-97.7935766,25072.9968383002
38.0080902,-92.7446288,6033.3324482383
40.6677517,-111.938631,13834.8480268397
43.2341813,-86.248392,7247.82869667786
36.2139814,-83.2948922,59058.9749513464
39.865968,-75.179635,5292.55539138285
38.0372967,-84.896617,16179.3406169071
34.9011886,-84.9738348,21991.2625188748
33.7212179,-85.1455035,10060.9713918002
38.6272733,-90.1978888,595.969586308637
30.4393696,-97.6200042,6943.84522472726
42.0372487,-88.2811894,14660.5994344645
39.6895036,-84.1688273,12176.8049714226
38.744947,-77.48244413,3880.9605751974
39.9597213,-75.6059637,3956.04298976839
40.9729584,-117.7356848,532.373566045181
39.8211225,-105.2207429,13184.7283887788
27.2939333,-80.3503282,14908.7083383616
25.800431,-80.2632189,1285.44639192847
43.471764,-110.7883509,15625.3106750731
44.4604931,-89.5108817,9554.72249619785
42.1299234,-87.8299475,4425.30680916449
27.9518491,-82.4563971,3.04677744102297
47.6144219,-122.1923371,8215.4351026661
40.1734049,-79.8575466,21072.3219185576
39.8101134,-75.2112924,7334.51843093342
42.4894801,-83.1446484,6542.78475580022
45.5197452,-123.1114404,12798.1231816373
45.5202471,-122.6741948,995.327296095545
45.2041282,-91.5582196,38108.9175068991
37.3280037,-87.4986988,54432.0511229487
41.9633625,-87.9789561,6367.55480823048
32.6992442,-108.1319871,7338.18886879482
40.2852895,-74.3334949,5091.15254573912
38.0682555,-120.5396455,41584.9918924834
33.7400209,-116.7189074,22000.9020134941
41.1534294,-74.5762712,26593.8742241226
41.9220433,-71.5495069,4814.76555268982
33.7358518,-118.2922933,1907.18139074933
49.1637659,-123.9379792,330.067280083235
42.4972583,-82.9371408,11480.8483478059
41.161762,-74.3329291,29920.9876678668
38.4589432,-90.5365125,24749.1310659796
39.52927,-119.8136743,189.066978902954
40.3542858,-75.3050078,8027.25430244639
46.2395793,-119.1005656,3136.14808366026
47.6262626,-122.5204512,945.011630347766
34.0028569,-84.1441045,16995.746879028
34.0606545,-86.7674979,55424.8368033877
43.074761,-89.3837612,8167.94812528275
30.421309,-87.2169148,6487.63933347473
45.95779,-86.2464189,62172.6873247017
38.8035961,-76.9896572,6207.78009410741
36.2008371,-115.1120957,4590.17214415463
39.5534303,-77.9949992,10958.7678820786
39.7309451,-75.704099,4927.76851657585
42.7844752,-83.2396611,19827.6579354112
44.9391565,-123.0331209,869.024502690627
44.10118085,-123.1523837,5431.1798792866
45.431676,-84.9919989,21734.5417779109
42.2417653,-71.1661639,3845.87080064132
39.613321,-105.0166497,15165.1544360541
39.856637,-105.0354826,9066.47340450326
33.6864432,-117.1770436,13283.3163696147
45.4029964,-71.8876809,15840.2323083923
41.808434,-71.3369972,6730.88700104525
40.0706231,-82.1756985,27967.4753813988
37.2153307,-93.298252,8692.52634432119
35.9603948,-83.921026,4263.95700889154
29.16941,-95.4318846,7379.19322466574
37.1781879,-93.4183092,7963.58210094418
42.7164263,-78.7620326,12611.788746811
38.3856488,-81.8362409,21254.9094675999
44.5299412,-88.0248316,9700.36576338883
41.7729107,-88.1478669,782.123542278166
30.3674198,-89.0928154,4946.52418449809
45.2109843,-123.197585,5171.09140369355
43.6529206,-79.3849007,149.34100367284
38.882334,-77.1710909,2588.79608987537
38.7951501,-77.6141403,11868.4531779113
40.5943218,-75.1951672,18569.7880260151
45.5228939,-122.9898269,3666.77248281333
43.6529206,-79.3849007,149.34100367284
42.9614039,-88.0125864,7525.86009855939
41.8193283,-87.7796894,4346.56438463864
30.1765914,-85.8054878,12448.7383930577
43.0605671,-88.1064786,8069.29851283181
47.1196494,-88.5115108,5686.0158249016
40.8337029,-75.7138007,25820.2165849844
46.5889755,-87.6298323,8063.57306501102
35.5398549,-81.3973086,22413.6619374445
41.9758872,-91.6704052,10687.8866668083
53.3807012,-111.5336298,47215.6996778159
42.0448121,-92.9103963,67119.5769870635
39.4667025,-87.4139118,9292.45076028201
37.9254806,-122.5274754,5381.11626735688
48.8015577,-118.6069688,9964.45956137122
43.338044,-89.3803955,22329.8741666741
35.4093772,-80.5797415,11981.3356514141
34.0553813,-117.7517495,4902.41667116449
35.14726,-107.8514464,5113.3788665631
35.4729886,-97.5170535,11689.6935268852
45.0722056,-93.1282877,10406.937188616
35.1490215,-90.0516284,5756.74529988379
42.3517586,-71.8634061,9456.25898265389
39.9622601,-83.0007064,10098.1525263804
61.2163129,-149.8948522,642.000393862294
30.0798826,-95.4172548,12900.3939953968
33.6864432,-117.1770436,13283.3163696147
33.4144139,-111.9094473,9781.90914317392
33.4144139,-111.9094473,9781.90914317392
42.8124349,-86.0288166,10056.9354164677
37.9575349,-87.4076224,14073.6870221932
38.4570355,-101.8185006,5996.33393082673
40.4416941,-79.990086,523.874027225495
40.85703325,-73.83669606,3337.63156793536
41.6340996,-111.8521652,17488.2007720239
35.0529931,-78.8787057,594.467490371472
33.4669721,-117.6981074,4814.84807056591
43.1009031,-75.232664,840.945874241698
41.8847507,-88.2039606,583.810649387036
32.9857275,-80.1098122,11661.8946283929
40.102555,-105.3632078,13640.0117457983
32.5279652,-80.7664951,6943.01368035648
40.7305991,-73.9865811,440.000742102201
40.5140894,-112.0328197,30885.0154221119
37.016827,-76.4505195,676.137741083758
42.4500967,-73.2453784,15767.9396420902
38.7742826,-76.0763304,3390.49367350771
33.5801103,-85.0766112,8997.13755556862
48.1810957,-122.1389547,2714.38723299213
36.8529841,-75.9774182,6154.7246252972
30.3321838,-81.6556509,7523.29348918568
34.46505775,-77.57412305,29758.608680093
45.5202471,-122.6741948,995.327296095545
38.6272733,-90.1978888,595.969586308637
41.1898885,-74.05604577,14547.0450901982
39.9622601,-83.0007064,10098.1525263804
38.6056669,-121.3798221,7135.94472447487
36.2149902,-86.612851,11660.1171614895
40.85703325,-73.83669606,3337.63156793536
39.6159851,-75.6629559,8494.51896606109
43.6529206,-79.3849007,149.34100367284
44.0545216,-79.4595168,4809.47704159254
58.3019496,-134.4197339,777.946497545765
39.8523358,-75.0679497,2192.148947817
37.2707028,-76.7074501,656.58933780048
43.568452,-71.0307309,32517.8697602455
38.4404675,-122.7144313,11489.0268230222
38.4404675,-122.7144313,11489.0268230222
38.295411,-122.6136934,17636.6593137675
40.2452976,-75.6496423,17845.3770900342
40.5462553,-74.4660407,5788.83302425718
40.5462553,-74.4660407,5788.83302425718
34.3076252,-118.4492147,6327.19484156941
35.0841034,-106.650985,366.959519294244
43.334668,-75.7479859,28464.9466099231
41.153902,-81.778633,16883.8536611865
36.4703232,-86.6513844,36041.4546613748
34.46505775,-77.57412305,29758.608680093
42.3486635,-83.0567374,2517.79597934598
42.9923449,-82.3800378,5845.10300885305
43.18645,-77.8038969,13060.7682739743
40.6789916,-73.674019,5791.41592485718
39.9448402,-75.119891,5385.26757844018
38.9719384,-95.2359495,476.08737919748
42.6024951,-96.5591991,26475.764220833
36.8524545,-121.401602,4607.9470141722
44.2716577,-88.77946762,20339.0281470311
37.9575349,-87.4076224,14073.6870221932
25.7820042,-80.22256429,1145.86266265363
39.6620638,-74.1651376,40593.9729372413
40.3014581,-79.5389288,781.90796866387
36.550238,-82.5594292,15962.0868530347
28.6649055,-81.37626851,13951.5371375241
39.342635,-76.6450233,4671.02574696008
40.4588774,-90.6709793,6992.82991540179
40.3207577,-75.61010703,20054.5723690265
29.4246002,-98.4951404,9472.11162546044
44.5229223,-89.5741109,4270.63784270966
36.3302284,-119.2920584,9143.51134184845
35.7212689,-77.9155394,15182.456782593
46.187885,-123.8312559,4960.97064464902
30.5217116,-97.8278329,13827.9632366948
34.0480643,-118.5264705,7506.74659305591
45.4942838,-122.867045,8259.56452295784
40.7989522,-81.3784444,971.468920080914
34.0234337,-84.6154896,1930.27361325065
42.1103686,-73.3551147,23629.7020765276
36.5703375,-83.65142479,68837.7354183488
41.8455878,-87.7539447,6040.18396643683
35.3848841,-77.992765,5844.72038906977
31.3060513,-82.242066,15915.0673758119
39.932589,-77.9988905,30300.8840050016
47.1714085,-122.5163999,4840.99975723971
39.9174732,-104.905461,15518.2497722769
37.651236,-105.8711854,24085.4733278453
42.6468413,-73.798817,4708.87975660915
41.5111955,-78.23841148,46605.0697493957
40.3083672,-88.1558784,394.728043685522
40.3083672,-88.1558784,394.728043685522
47.4475673,-122.3080658,174.345888436149
28.0470698,-81.9539368,250.574488477857
33.560832,-117.2106563,7766.36621289993
43.0481221,-76.1474243,3637.08359876358
37.9063131,-122.0649629,9308.90924979857
43.20098235,-75.88701648,20420.4550775167
39.092585,-84.8532289,16750.393424337
28.187755,-82.74160797,23554.4308589091
29.7355047,-94.9774273,22614.8130096845
43.3041455,-72.95901109,25086.7454800133
28.7225829,-81.2353682,6127.94462160839
42.7876022,-86.1090827,4978.03380026204
41.8834363,-70.7625375,3989.25488244761
38.3348728,-75.0847658,37160.9534713502
41.8137116,-71.3700544,3971.20944923483
28.0856815,-82.7569069,12133.059917045
32.7876012,-79.9402727,1717.52373809598
32.9478267,-112.7168238,3802.43565571065
39.0844687,-94.5630297,1997.63118052568
36.7642873,-81.2281529,59195.5443851323
40.033814,-83.1596107,8981.48833557644
43.61656,-116.2008349,6075.22246594144
42.2681569,-83.731229,2386.15828559001
39.9523993,-75.1635898,1613.39454560208
34.6100243,-112.3157209,10758.2255013918
45.452853,-73.6442547,7578.45724734413
42.2139873,-71.2244986,4994.37399747121
43.078919,-72.1149439,23767.300866309
33.34221,-118.3272611,10805.2965704765
32.6306626,-108.3442401,17658.7526406926
42.2681569,-83.731229,2386.15828559001
38.4375391,-108.2403854,31241.5299932254
34.8657757,-111.792989,1965.67374456797
39.7940026,-75.1721231,8895.10212416771
39.7476136,-75.3104653,7588.38728425267
33.7494951,-117.8732212,6068.03110737176
41.2860699,-96.234612,28543.5620090799
33.7825194,-117.2286477,11284.0044226134
33.7825194,-117.2286477,11284.0044226134
30.2035419,-93.8662818,31825.3061091039
47.427155,-92.9376889,8698.63518602366
60.721571,-135.0549319,1485.99454959387
45.0049305,-122.7832946,20307.142079872
45.0049305,-122.7832946,20307.142079872
42.7164263,-78.7620326,12611.788746811
38.951883,-92.3337365,17877.6829892341
33.9575794,-116.9503987,9950.06107960558
27.77330515,-82.6469933,3.10565876347997
35.7079146,-79.8136445,9437.86003080442
37.2653004,-97.3717118,6654.1107442484
45.4453901,-122.6392888,9756.94589879838
34.7464809,-92.2895947,6268.69485562762
39.6505171,-111.4938033,54971.6264580849
34.9854275,-80.5495111,7398.68959235783
41.8755546,-87.6244211,177.197385367032
38.5322401,-93.5221544,22161.3838334791
42.0834335,-71.0183786,16659.5446141886
32.7174209,-117.1627713,549.50806910234
41.4847758,-80.4375686,31563.5697260515
43.3536843,-73.2520527,29033.9516583001
33.94385375,-83.39728979,6576.77146285385
39.9325409,-74.7226664,10564.7465461441
30.2893655,-85.6404833,9515.26776845399
43.6796943,-70.4429341,11388.9921108198
40.4782514,-74.2907362,6944.94745634885
41.571701,-87.6944914,2409.2524089153
33.1958696,-117.3794833,372.741786725042
34.0543942,-118.2439408,921.454389839066
41.7075394,-86.8950296,1737.88363515723
43.6086295,-116.3923259,14513.8175874297
42.8384221,-71.1470036,13631.3908729339
47.072447,-123.7705599,16928.2519077829
40.6417683,-74.8359986,14116.3306644211
39.9009334,-76.6058,12330.3468207496
40.7670126,-111.8904307,7755.94208552813
27.4467056,-80.3256055,6841.43610815001
39.2086655,-121.053123,14916.3785636698
39.2257902,-76.5892144,7027.9919514356
35.9597942,-89.9720327,2575.08317345507
41.7189392,-83.7129934,16690.1016734904
35.9603948,-83.921026,4263.95700889154
33.7458511,-117.8261659,8018.98907346933
40.4864444,-86.133635,7842.87842394867
44.921543,-69.2619319,36511.717995448
33.7010223,-117.2027866,15710.2986028064
34.0239015,-118.1720156,5979.80560034471
35.9603948,-83.921026,4263.95700889154
26.2378597,-80.1247666,1708.93928073222
27.6387163,-80.3975398,2750.22450549102
29.0004425,-82.45599715,18597.1098103872
26.3586885,-80.0830983,3298.90732065227
27.6387163,-80.3975398,2750.22450549102
42.4775364,-83.0277,7746.5208852267
27.9014133,-81.5859098,3496.25969098733
39.3642852,-74.422935,1659.2108561375
41.0602888,-111.9661494,7119.46270658723
30.7305142,-81.5464927,15532.040363587
40.7484285,-75.6118528,17982.6885454538
44.6365071,-123.1059323,744.821444609602
33.436188,-111.5860661,13464.6403178239
33.34883,-112.4912299,13489.8039386427
31.2182863,-81.3612076,7936.54324051069
33.78538945,-118.1580492,3639.99276276355
34.0543942,-118.2439408,921.454389839066
42.9047884,-76.8627367,7054.44639122553
37.5800421,-122.0353035,5755.50643380752
41.556996,-83.6271569,11514.8329065949
32.4426403,-96.229977,44066.1821065581
30.5335302,-92.0815089,37635.1854064204
28.1866014,-82.36612087,3947.86128714664
43.068241,-76.0965999,4846.58622793508
43.433476,-71.5924069,26706.2358521496
39.0844687,-94.5630297,1997.63118052568
34.0543942,-118.2439408,921.454389839066
33.294207,-111.7379465,7350.27523321378
45.247341,-121.1731199,41319.9695854673
40.6178915,-75.378652,6485.96938645766
29.7355047,-94.9774273,22614.8130096845
47.53279725,-122.754161,4811.41691773886
36.3487196,-82.2106875,4175.9441241272
27.2939333,-80.3503282,14908.7083383616
45.027513,-84.6747519,2754.13902243015
30.1660736,-81.7064839,8151.51975109499
34.8848775,-79.6942221,406.746979765104
35.2072185,-101.8338245,11704.2440650612
32.3837754,-106.4966153,9981.63302045029
39.9303715,-77.2480391,46473.133049164
45.4871723,-122.8037803,10945.9245581834
48.0074736,-121.7304881,30013.4277030453
